bar,equity
1135,9898.95
1136,9898.95
1137,9905.49
1138,9901.41
1139,9901.41
1140,9901.41
1141,9901.41
1142,9901.41
1143,9901.41
1144,9901.41
1145,9901.41
1146,9901.41
1147,9895.73
1148,9895.73
1149,9895.73
1150,9895.73
1151,9895.73
1152,9895.73
1153,9895.73
1154,9907.14
1155,9907.14
1156,9907.14
1157,9907.14
1158,9907.14
1159,9907.14
1160,9907.14
1161,9907.14
1162,9907.14
1163,9907.14
1164,9907.14
1165,9915.39
1166,9915.39
1167,9915.39
1168,9915.39
1169,9915.39
1170,9915.39
1171,9915.39
1172,9915.39
1173,9915.39
1174,9911.09
1175,9911.09
1176,9911.09
1177,9911.09
1178,9911.09
1179,9911.09
1180,9906.91
1181,9906.91
1182,9904.09
1183,9904.09
1184,9904.09
1185,9904.09
1186,9898.4
1187,9903.2
1188,9903.2
1189,9903.2
1190,9903.2
1191,9903.2
1192,9901.46
1193,9903.42
1194,9903.42
1195,9901.28
1196,9901.28
1197,9901.28
1198,9901.28
1199,9901.28
1200,9901.28
1201,9901.28
1202,9901.28
1203,9901.28
1204,9901.28
1205,9901.28
1206,9901.28
1207,9901.28
1208,9901.28
1209,9901.28
1210,9901.28
1211,9904.17
1212,9904.17
1213,9902.02
1214,9902.02
1215,9900.22
1216,9888.76
1217,9888.76
1218,9888.76
1219,9888.76
1220,9888.76
1221,9888.76
1222,9888.76
1223,9888.76
1224,9888.76
1225,9888.76
1226,9888.76
1227,9888.76
1228,9888.76
1229,9888.76
1230,9886.28
1231,9886.28
1232,9886.28
1233,9886.28
1234,9884.14
1235,9884.14
1236,9884.14
1237,9884.14
1238,9884.14
1239,9884.14
1240,9884.14
1241,9884.14
1242,9884.14
1243,9884.14
1244,9884.14
1245,9884.14
1246,9884.14
1247,9885.84
1248,9885.84
1249,9885.84
1250,9885.84
1251,9885.84
1252,9885.84
1253,9885.84
1254,9885.84
1255,9883.24
1256,9883.24
1257,9883.24
1258,9883.24
1259,9883.24
1260,9883.24
1261,9883.24
1262,9883.24
1263,9883.24
1264,9883.24
1265,9883.24
1266,9881.46
1267,9881.46
1268,9881.46
1269,9881.46
1270,9881.46
1271,9880.88
1272,9880.88
1273,9880.88
1274,9880.88
1275,9880.88
1276,9880.88
1277,9878.28
1278,9880.47
1279,9880.47
1280,9880.47
1281,9880.47
1282,9877.67
1283,9877.67
1284,9877.67
1285,9877.67
1286,9875.53
1287,9875.53
1288,9875.53
1289,9875.53
1290,9875.53
1291,9875.53
1292,9875.53
1293,9875.53
1294,9875.53
1295,9875.53
1296,9875.53
1297,9875.53
1298,9875.53
1299,9875.53
1300,9875.53
1301,9875.53
1302,9875.53
1303,9865.96
1304,9865.96
1305,9865.96
1306,9865.96
1307,9865.96
1308,9865.96
1309,9865.96
1310,9865.96
1311,9865.96
1312,9865.96
1313,9865.96
1314,9865.96
1315,9865.96
1316,9865.96
1317,9865.96
1318,9865.96
1319,9865.96
1320,9871.23
1321,9871.23
1322,9871.23
1323,9871.23
1324,9871.23
1325,9889.35
1326,9889.35
1327,9889.35
1328,9889.35
1329,9889.35
1330,9889.35
1331,9889.35
1332,9889.35
1333,9889.35
1334,9889.35
1335,9889.35
1336,9889.35
1337,9889.35
1338,9889.35
1339,9889.35
1340,9889.35
1341,9889.35
1342,9889.35
1343,9889.35
1344,9889.35
1345,9889.35
1346,9889.35
1347,9889.35
1348,9889.35
1349,9889.35
1350,9889.35
1351,9889.35
1352,9889.35
1353,9889.35
1354,9889.35
1355,9889.35
1356,9889.35
1357,9889.35
1358,9889.35
1359,9889.35
1360,9889.35
1361,9889.35
1362,9889.35
1363,9893.78
1364,9893.78
1365,9893.78
1366,9893.78
1367,9893.78
1368,9893.78
1369,9893.78
1370,9893.78
1371,9893.78
1372,9893.78
1373,9893.78
