bar,equity
1135,9848.53
1136,9848.53
1137,9846.77
1138,9845.12
1139,9845.12
1140,9845.12
1141,9845.12
1142,9845.12
1143,9845.12
1144,9845.12
1145,9845.12
1146,9845.12
1147,9842.61
1148,9842.61
1149,9842.61
1150,9842.61
1151,9842.61
1152,9842.61
1153,9842.61
1154,9848.18
1155,9848.18
1156,9848.18
1157,9848.18
1158,9848.18
1159,9846.51
1160,9855.76
1161,9855.76
1162,9855.76
1163,9855.76
1164,9855.76
1165,9854.06
1166,9854.06
1167,9854.06
1168,9854.06
1169,9854.06
1170,9854.06
1171,9854.06
1172,9854.06
1173,9854.06
1174,9852.3
1175,9852.3
1176,9852.3
1177,9852.3
1178,9852.3
1179,9852.3
1180,9850.59
1181,9848.94
1182,9848.94
1183,9848.94
1184,9848.94
1185,9856.51
1186,9853.93
1187,9853.93
1188,9853.93
1189,9852.41
1190,9852.41
1191,9852.41
1192,9850.88
1193,9848.82
1194,9848.82
1195,9847.06
1196,9847.06
1197,9847.06
1198,9847.06
1199,9847.06
1200,9847.06
1201,9847.06
1202,9847.06
1203,9847.06
1204,9847.06
1205,9847.06
1206,9847.06
1207,9847.06
1208,9847.06
1209,9847.06
1210,9847.06
1211,9844.27
1212,9844.27
1213,9842.52
1214,9841.05
1215,9841.05
1216,9830.72
1217,9830.72
1218,9830.72
1219,9830.72
1220,9830.72
1221,9830.72
1222,9830.72
1223,9830.72
1224,9830.72
1225,9830.72
1226,9830.72
1227,9830.72
1228,9830.72
1229,9830.72
1230,9837.49
1231,9835.13
1232,9835.13
1233,9833.37
1234,9833.37
1235,9833.37
1236,9833.37
1237,9833.37
1238,9833.37
1239,9833.37
1240,9833.37
1241,9833.37
1242,9833.37
1243,9833.37
1244,9833.37
1245,9833.37
1246,9833.37
1247,9835.85
1248,9835.85
1249,9835.85
1250,9835.85
1251,9835.85
1252,9835.85
1253,9835.85
1254,9835.85
1255,9833.5
1256,9832.05
1257,9832.05
1258,9832.05
1259,9832.05
1260,9830.68
1261,9830.68
1262,9830.68
1263,9830.68
1264,9830.68
1265,9830.68
1266,9830.68
1267,9830.68
1268,9830.68
1269,9830.68
1270,9830.68
1271,9830.41
1272,9830.41
1273,9830.41
1274,9830.41
1275,9828.66
1276,9828.66
1277,9826.55
1278,9826.55
1279,9826.55
1280,9826.55
1281,9826.55
1282,9824.27
1283,9824.27
1284,9824.27
1285,9824.27
1286,9822.52
1287,9822.52
1288,9822.52
1289,9822.52
1290,9822.52
1291,9822.52
1292,9822.52
1293,9822.52
1294,9822.52
1295,9822.52
1296,9822.52
1297,9822.52
1298,9822.52
1299,9822.52
1300,9822.52
1301,9822.52
1302,9822.52
1303,9813.38
1304,9813.38
1305,9813.38
1306,9813.38
1307,9813.38
1308,9813.38
1309,9813.38
1310,9813.38
1311,9813.38
1312,9813.38
1313,9813.38
1314,9813.38
1315,9813.38
1316,9813.38
1317,9813.38
1318,9813.38
1319,9813.38
1320,9818.62
1321,9818.62
1322,9818.62
1323,9818.62
1324,9824.39
1325,9833.5
1326,9839.15
1327,9839.15
1328,9839.15
1329,9839.15
1330,9839.15
1331,9839.15
1332,9839.15
1333,9839.15
1334,9839.15
1335,9839.15
1336,9839.15
1337,9839.15
1338,9839.15
1339,9839.15
1340,9839.15
1341,9839.15
1342,9839.15
1343,9839.15
1344,9839.15
1345,9839.15
1346,9839.15
1347,9839.15
1348,9839.15
1349,9839.15
1350,9839.15
1351,9839.15
1352,9839.15
1353,9839.15
1354,9839.15
1355,9839.15
1356,9839.15
1357,9839.15
1358,9839.15
1359,9839.15
1360,9839.15
1361,9845.22
1362,9845.22
1363,9845.22
1364,9845.22
1365,9845.22
1366,9845.22
1367,9845.22
1368,9845.22
1369,9841.11
1370,9841.11
1371,9850.09
1372,9850.09
1373,9850.09
